Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
GenGamma,31,21,1e-06,520,3,60,131,78,0.595419847328244,33146,9148065,0.0036232798958031,3623.2798958031,78,17855,53,0.00434952322533876,0.595419847328244,0.00863596102745793,0.0243752434807363,0.975624756519264,0,0.298490876377073,0.49829424560208,0.119228652984883,-1.84515150834728,207.902475822891,1600.05201111914
GenGamma-exact,31,21,1e-06,520,3,60,131,68,0.519083969465649,12012,5761311,0.00208494212515172,2084.94212515172,68,6607,63,0.010187265917603,0.519083969465649,0.0199823684983838,0.372733122559426,0.627266877440574,0,0.560935800677921,0.900101752721699,0.119228652984883,-1.84515150834728,385.051525855403,1262.73639443735
K,31,21,1e-06,520,2,60,131,6,0.0458015267175573,13,348699,3.72814375722328e-05,37.2814375722328,6,8,125,0.428571428571429,0.0458015267175573,0.0827586206896552,0.959919020275529,0.0400809797244712,0,NaN,NaN,0.119228652984883,-1.84515150834728,42.4360593505122,339.791522790908
Lognormal,31,21,1e-06,520,2,60,131,13,0.099236641221374,233,9394273,2.48023450031737e-05,24.8023450031737,13,25,118,0.342105263157895,0.099236641221374,0.153846153846154,0,1,0,0.345294991076904,0.0499535685833376,0.119228652984883,-1.84515150834728,10.4181288292536,304.04663150507
Weibull,31,21,1e-06,520,2,60,131,71,0.541984732824427,8109,9394273,0.000863185474810025,863.185474810025,71,1233,60,0.0544478527607362,0.541984732824427,0.0989547038327526,0,1,0,3.71436047806714,0.515183323567496,0.119228652984883,-1.84515150834728,13.8095866686764,307.135124575472
BurrXII,41,27,1e-06,952,3,60,131,29,0.221374045801527,149,3737682,3.98642795186963e-05,39.8642795186963,29,56,102,0.341176470588235,0.221374045801527,0.268518518518519,0.581679630526794,0.418320369473206,0,2.52292340687254,3.16919051181793,0.119847166304702,-1.90016669644414,357.191187360799,668.793006044004
CA-CFAR,41,27,1e-06,952,0,60,131,25,0.190839694656489,350,9394273,3.72567414210764e-05,37.2567414210764,25,42,106,0.373134328358209,0.190839694656489,0.252525252525252,0,1,0,NaN,NaN,0.119847166304702,-1.90016669644414,0,298.39327250737
G0,41,27,1e-06,952,3,60,131,17,0.129770992366412,133,1799233,7.3920387187207e-05,73.920387187207,17,22,114,0.435897435897436,0.129770992366412,0.2,0.787974071774969,0.212025928225031,0,9.60302371679256,16.6552120145661,0.119847166304702,-1.90016669644414,4003.75684635364,4532.59781289083
G0-L1,41,27,1e-06,952,2,60,131,6,0.0458015267175573,0,358576,0,0,6,0,125,1,0.0458015267175573,0.0875912408759124,0.958739805579015,0.0412601944209848,0,8.00904665970813,12.7983430960731,0.119847166304702,-1.90016669644414,50.0188540306901,370.744463234328
GenGamma,41,27,1e-06,952,3,60,131,86,0.656488549618321,36924,9203909,0.00401177369311235,4011.77369311235,86,19017,45,0.00450191069465529,0.656488549618321,0.00894249766039305,0.0182092956591603,0.98179070434084,0,0.263454305189235,0.344916409430268,0.119847166304702,-1.90016669644414,217.040049289897,1595.03274047939
GenGamma-exact,41,27,1e-06,952,3,60,131,75,0.572519083969466,11534,5546807,0.00207939450570391,2079.39450570391,75,5625,56,0.0131578947368421,0.572519083969466,0.0257245755445035,0.393572715335835,0.606427284664165,0,0.73857398431715,0.895307057353129,0.119847166304702,-1.90016669644414,362.198433029807,1205.90927450834
K,41,27,1e-06,952,2,60,131,6,0.0458015267175573,5,358576,1.39440453348802e-05,13.9440453348802,6,1,125,0.857142857142857,0.0458015267175573,0.0869565217391304,0.958739805579015,0.0412601944209848,0,NaN,NaN,0.119847166304702,-1.90016669644414,38.0313312901285,330.451053948117
Lognormal,41,27,1e-06,952,2,60,131,19,0.145038167938931,729,9394273,7.76004699884706e-05,77.6004699884706,19,72,112,0.208791208791209,0.145038167938931,0.171171171171171,0,1,0,0.346188337368837,0.0410245405456887,0.119847166304702,-1.90016669644414,10.5641344429177,300.320575733963
Weibull,41,27,1e-06,952,2,60,131,81,0.618320610687023,7964,9394273,0.000847750539078436,847.750539078436,81,1057,50,0.0711775043936731,0.618320610687023,0.127659574468085,0,1,0,3.70479957808441,0.41006762203633,0.119847166304702,-1.90016669644414,13.9291810360386,303.395025802196
BurrXII,51,41,1e-06,920,3,60,131,39,0.297709923664122,203,3801048,5.34063237296661e-05,53.4063237296661,39,74,92,0.345132743362832,0.297709923664122,0.319672131147541,0.574245195075352,0.425754804924648,0,2.30033616903971,3.16748165084824,0.120487158112576,-1.87180061084232,376.04055785462,683.219704641337
CA-CFAR,51,41,1e-06,920,0,60,131,28,0.213740458015267,529,9394273,5.63109034621412e-05,56.3109034621412,28,54,103,0.341463414634146,0.213740458015267,0.262910798122066,0,1,0,NaN,NaN,0.120487158112576,-1.87180061084232,0,293.479646852823
G0,51,41,1e-06,920,3,60,131,33,0.251908396946565,142,1860999,7.63031038705555e-05,76.3031038705555,33,29,98,0.532258064516129,0.251908396946565,0.341968911917098,0.780369180318625,0.219630819681375,0,8.84094989946898,16.3913258835964,0.120487158112576,-1.87180061084232,3966.61980464832,4498.85891765485
G0-L1,51,41,1e-06,920,2,60,131,9,0.0687022900763359,3,374490,8.01089481695105e-06,8.01089481695105,9,3,122,0.75,0.0687022900763359,0.125874125874126,0.957044541698751,0.0429554583012488,0,8.71324510713931,12.9152247111983,0.120487158112576,-1.87180061084232,60.6822256889367,376.2888069263
GenGamma,51,41,1e-06,920,3,60,131,97,0.740458015267176,37341,9200865,0.00405842276785933,4058.42276785933,97,19114,34,0.0050491905679038,0.740458015267176,0.01002998655775,0.0180986341787877,0.981901365821212,0,0.274809204082609,0.385501471745759,0.120487158112576,-1.87180061084232,207.736695581728,1555.17557965612
GenGamma-exact,51,41,1e-06,920,3,60,131,88,0.67175572519084,12112,5621300,0.00215466173305107,2154.66173305107,88,5922,43,0.0146422628951747,0.67175572519084,0.028659827389676,0.385502164418718,0.614497835581282,0,0.764850569215269,0.955843301341821,0.120487158112576,-1.87180061084232,375.820509211741,1232.52881494017
K,51,41,1e-06,920,2,60,131,9,0.0687022900763359,8,374490,2.13623861785361e-05,21.3623861785361,9,5,122,0.642857142857143,0.0687022900763359,0.124137931034483,0.957044541698751,0.0429554583012488,0,NaN,NaN,0.120487158112576,-1.87180061084232,39.004656971586,324.938281005466
Lognormal,51,41,1e-06,920,2,60,131,24,0.183206106870229,2051,9394273,0.000218324504727508,218.324504727508,24,99,107,0.195121951219512,0.183206106870229,0.188976377952756,0,1,0,0.347109737888849,0.0409093051082585,0.120487158112576,-1.87180061084232,9.82118681260154,292.927580029769
Weibull,51,41,1e-06,920,2,60,131,94,0.717557251908397,9193,9394273,0.000978574925382731,978.574925382731,94,1171,37,0.0743083003952569,0.717557251908397,0.134670487106017,0,1,0,3.69500147147882,0.421434928645709,0.120487158112576,-1.87180061084232,12.7620827290942,295.892525887754
BurrXII,61,49,1e-06,1320,3,60,131,41,0.312977099236641,167,3783507,4.41389430493983e-05,44.1389430493983,41,67,90,0.37962962962963,0.312977099236641,0.343096234309623,0.575211203672696,0.424788796327304,0,2.14565997569136,2.59848719961944,0.120859912683503,-1.87387082722363,386.428759485918,716.971415417074
CA-CFAR,61,49,1e-06,1320,0,60,131,28,0.213740458015267,551,9394273,5.86527557800375e-05,58.6527557800375,28,55,103,0.337349397590361,0.213740458015267,0.261682242990654,0,1,0,NaN,NaN,0.120859912683503,-1.87387082722363,0,316.529757797741
G0,61,49,1e-06,1320,3,60,131,28,0.213740458015267,134,1898377,7.05866116161332e-05,70.5866116161332,28,29,103,0.491228070175439,0.213740458015267,0.297872340425532,0.775708525348718,0.224291474651282,0,7.83782044332114,13.3272240424506,0.120859912683503,-1.87387082722363,4203.84218619793,4768.97732304803
G0-L1,61,49,1e-06,1320,2,60,131,8,0.0610687022900763,4,383144,1.04399390307561e-05,10.4399390307561,8,2,123,0.8,0.0610687022900763,0.113475177304965,0.95629983720312,0.0437001627968797,0,9.41912835064132,12.5954591902057,0.120859912683503,-1.87387082722363,59.7191878068461,400.136029881012
GenGamma,61,49,1e-06,1320,3,60,131,100,0.763358778625954,39950,9225542,0.00433036888239195,4330.36888239195,100,19678,31,0.00505612296491051,0.763358778625954,0.0100457079712693,0.0154921421698848,0.984507857830115,0,0.272717863047107,0.352214670528147,0.120859912683503,-1.87387082722363,220.835820765106,1617.21782329514
GenGamma-exact,61,49,1e-06,1320,3,60,131,87,0.66412213740458,12210,5562883,0.00219490505193081,2194.90505193081,87,5550,44,0.0154337413517829,0.66412213740458,0.0301664355062413,0.391242801744903,0.608757198255097,0,0.673522857614223,0.913800242204891,0.120859912683503,-1.87387082722363,392.579812882717,1278.64945639539
K,61,49,1e-06,1320,2,60,131,8,0.0610687022900763,7,383144,1.82698933038231e-05,18.2698933038231,8,3,123,0.727272727272727,0.0610687022900763,0.112676056338028,0.95629983720312,0.0437001627968797,0,NaN,NaN,0.120859912683503,-1.87387082722363,38.9403296194274,348.050628455554
Lognormal,61,49,1e-06,1320,2,60,131,28,0.213740458015267,2368,9394273,0.00025206846767174,252.06846767174,28,71,103,0.282828282828283,0.213740458015267,0.243478260869565,0,1,0,0.347645253147904,0.0373849795842907,0.120859912683503,-1.87387082722363,11.0889890484347,317.036793393839
Weibull,61,49,1e-06,1320,2,60,131,96,0.732824427480916,9997,9394273,0.00106415898281857,1064.15898281857,96,1150,35,0.0770465489566613,0.732824427480916,0.139433551198257,0,1,0,3.6893309274944,0.362011498071689,0.120859912683503,-1.87387082722363,13.8945312284641,320.004329405558
BurrXII,71,57,1e-06,1792,3,60,131,41,0.312977099236641,208,3791086,5.48655451234818e-05,54.8655451234818,41,67,90,0.37962962962963,0.312977099236641,0.343096234309623,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,749.681967609763
CA-CFAR,71,57,1e-06,1792,0,60,131,28,0.213740458015267,601,9394273,6.39751474116198e-05,63.9751474116198,28,61,103,0.314606741573034,0.213740458015267,0.254545454545455,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,348.371880334065
G0,71,57,1e-06,1792,3,60,131,28,0.213740458015267,102,1934878,5.27165020223497e-05,52.7165020223497,28,26,103,0.518518518518518,0.213740458015267,0.302702702702703,0.771545767335814,0.228454232664186,0,7.53611253329523,14.4782365808595,0.121185042204771,-1.85872244689562,3947.72781624347,4545.93412958196
G0-L1,71,57,1e-06,1792,2,60,131,6,0.0458015267175573,5,393760,1.26980902072328e-05,12.6980902072328,6,3,125,0.666666666666667,0.0458015267175573,0.0857142857142857,0.955288526172621,0.044711473827379,0,8.82463667216745,13.0996297166558,0.121185042204771,-1.85872244689562,59.990228150935,436.044745789934
GenGamma,71,57,1e-06,1792,3,60,131,100,0.763358778625954,41065,9241334,0.00444362253328361,4443.62253328361,100,19980,31,0.0049800796812749,0.763358778625954,0.0098956014051754,0.0139026785068269,0.986097321493173,0,0.279564251707024,0.324574456070583,0.121185042204771,-1.85872244689562,232.822365696628,1652.10422945059
GenGamma-exact,71,57,1e-06,1792,3,60,131,87,0.66412213740458,11911,5538740,0.00215048910040912,2150.48910040912,87,5035,44,0.0169855525185474,0.66412213740458,0.0331239291833238,0.393284844792669,0.606715155207331,0,0.705525437029352,0.912884031315197,0.121185042204771,-1.85872244689562,403.4807193221,1297.33777965989
K,71,57,1e-06,1792,2,60,131,6,0.0458015267175573,11,393760,2.79357984559122e-05,27.9357984559122,6,4,125,0.6,0.0458015267175573,0.0851063829787234,0.955288526172621,0.044711473827379,0,NaN,NaN,0.121185042204771,-1.85872244689562,35.6935771156901,377.197534797779
Lognormal,71,57,1e-06,1792,2,60,131,31,0.236641221374046,3267,9394273,0.000347765069207591,347.765069207591,31,79,100,0.281818181818182,0.236641221374046,0.257261410788382,0,1,0,0.348112244388126,0.0345295644679291,0.121185042204771,-1.85872244689562,10.8940513738789,349.402293419896
Weibull,71,57,1e-06,1792,2,60,131,97,0.740458015267176,10593,9394273,0.00112760189106704,1127.60189106704,97,1119,34,0.0797697368421053,0.740458015267176,0.144023756495917,0,1,0,3.68438807791691,0.338580655412996,0.121185042204771,-1.85872244689562,14.3938379722571,352.711448864384
BurrXII,81,65,1e-06,2336,3,60,131,43,0.32824427480916,215,3807462,5.64680619268163e-05,56.4680619268163,43,73,88,0.370689655172414,0.32824427480916,0.348178137651822,0.571785392899295,0.428214607100705,0,2.31302085214904,1.650659331077,0.121592685794167,-1.80749071784706,378.662688024096,723.147923055583
CA-CFAR,81,65,1e-06,2336,0,60,131,28,0.213740458015267,738,9394273,7.85585004821555e-05,78.5585004821555,28,61,103,0.314606741573034,0.213740458015267,0.254545454545455,0,1,0,NaN,NaN,0.121592685794167,-1.80749071784706,0,331.907916602043
G0,81,65,1e-06,2336,3,60,131,28,0.213740458015267,134,1961001,6.83324485811073e-05,68.3324485811073,28,32,103,0.466666666666667,0.213740458015267,0.293193717277487,0.768557956531093,0.231442043468907,0,8.12828784252615,10.1081483312403,0.121592685794167,-1.80749071784706,3925.92376688658,4504.00515783866
G0-L1,81,65,1e-06,2336,2,60,131,4,0.0305343511450382,0,399815,0,0,4,0,127,1,0.0305343511450382,0.0592592592592593,0.954817936954283,0.0451820630457167,0,6.37105872726817,10.2429864282376,0.121592685794167,-1.80749071784706,59.3547354927726,421.81451399406
GenGamma,81,65,1e-06,2336,3,60,131,103,0.786259541984733,41900,9251097,0.00452919259197044,4529.19259197044,103,20010,28,0.00512106597722866,0.786259541984733,0.0101758545741948,0.0129412241179885,0.987058775882012,0,0.304677079769153,0.299183996052434,0.121592685794167,-1.80749071784706,213.460966539271,1609.60961598214
GenGamma-exact,81,65,1e-06,2336,3,60,131,83,0.633587786259542,11555,5544631,0.0020839980153774,2083.9980153774,83,4498,48,0.0181183147784327,0.633587786259542,0.0352292020373514,0.392344000306439,0.607655999693561,0,0.705037913271248,0.97079119560967,0.121592685794167,-1.80749071784706,368.559444912371,1248.72550393313
K,81,65,1e-06,2336,2,60,131,4,0.0305343511450382,10,399815,2.50115678501307e-05,25.0115678501307,4,2,127,0.666666666666667,0.0305343511450382,0.0583941605839416,0.954817936954283,0.0451820630457167,0,NaN,NaN,0.121592685794167,-1.80749071784706,37.5957901784075,362.282316562764
Lognormal,81,65,1e-06,2336,2,60,131,32,0.244274809160305,3886,9394273,0.00041365627760658,413.65627760658,32,74,99,0.30188679245283,0.244274809160305,0.270042194092827,0,1,0,0.348697699732806,0.0314826930361165,0.121592685794167,-1.80749071784706,12.0941247303614,333.701499241314
Weibull,81,65,1e-06,2336,2,60,131,98,0.748091603053435,11291,9394273,0.00120190247824393,1201.90247824393,98,1127,33,0.08,0.748091603053435,0.144542772861357,0,1,0,3.67819247691368,0.316375604297631,0.121592685794167,-1.80749071784706,14.2163344248387,336.098462873787
BurrXII,91,73,1e-06,2952,3,60,131,39,0.297709923664122,238,3829428,6.21502741401588e-05,62.1502741401588,39,73,92,0.348214285714286,0.297709923664122,0.320987654320988,0.569076723862811,0.430923276137189,0,2.24352989197537,1.64481045757215,0.121997968790518,-1.75773943408931,370.249411000081,718.206949954589
CA-CFAR,91,73,1e-06,2952,0,60,131,29,0.221374045801527,966,9394273,0.000102828606322171,102.828606322171,29,64,102,0.311827956989247,0.221374045801527,0.258928571428571,0,1,0,NaN,NaN,0.121997968790518,-1.75773943408931,0,335.178968700645
G0,91,73,1e-06,2952,3,60,131,30,0.229007633587786,158,1991583,7.93338766197542e-05,79.3338766197542,30,28,101,0.517241379310345,0.229007633587786,0.317460317460317,0.764956583904617,0.235043416095383,0,7.703023143255,9.95112866041638,0.121997968790518,-1.75773943408931,3818.1224422882,4401.36863099141
G0-L1,91,73,1e-06,2952,2,60,131,4,0.0305343511450382,13,404347,3.21506033184369e-05,32.1506033184369,4,3,127,0.571428571428571,0.0305343511450382,0.0579710144927536,0.954544564536424,0.0454554354635762,0,6.39674957254529,11.1248345077276,0.121997968790518,-1.75773943408931,54.1616853017305,416.216109944848
GenGamma,91,73,1e-06,2952,3,60,131,102,0.778625954198473,43435,9259855,0.0046906782017645,4690.6782017645,102,20194,29,0.00502562081198266,0.778625954198473,0.00998678220002937,0.0120776399519879,0.987922360048012,0,0.330907497916093,0.286477931685661,0.121997968790518,-1.75773943408931,219.899225335989,1628.01532122743
GenGamma-exact,91,73,1e-06,2952,3,60,131,86,0.656488549618321,11579,5548542,0.00208685452863112,2086.85452863113,86,4275,45,0.0197202476496216,0.656488549618321,0.0382902938557435,0.391512794355167,0.608487205644833,0,0.711471299048855,1.02515523806493,0.121997968790518,-1.75773943408931,365.631395742307,1248.76635346611
K,91,73,1e-06,2952,2,60,131,4,0.0305343511450382,19,404347,4.69893433115616e-05,46.9893433115616,4,3,127,0.571428571428571,0.0305343511450382,0.0579710144927536,0.954544564536424,0.0454554354635762,0,NaN,NaN,0.121997968790518,-1.75773943408931,38.6878468426494,366.48821651688
Lognormal,91,73,1e-06,2952,2,60,131,32,0.244274809160305,4050,9394273,0.00043111372215817,431.11372215817,32,76,99,0.296296296296296,0.244274809160305,0.267782426778243,0,1,0,0.349278896174879,0.0300291613902506,0.121997968790518,-1.75773943408931,10.86490434271,336.222655024082
Weibull,91,73,1e-06,2952,2,60,131,97,0.740458015267176,11840,9394273,0.0012603423383587,1260.3423383587,97,1071,34,0.0830479452054795,0.740458015267176,0.149345650500385,0,1,0,3.67206034827861,0.297643590348995,0.121997968790518,-1.75773943408931,13.5424887674187,339.348242424659
BurrXII,101,73,1e-06,4872,3,60,131,39,0.297709923664122,248,3831232,6.47311360940815e-05,64.7311360940815,39,61,92,0.39,0.297709923664122,0.337662337662338,0.568123317574974,0.431876682425026,0,2.31936554379808,1.71609448924282,0.121999493948551,-1.71364342123156,381.030483820953,733.337098938359
CA-CFAR,101,73,1e-06,4872,0,60,131,28,0.213740458015267,1053,9394273,0.000112089567761124,112.089567761124,28,62,103,0.311111111111111,0.213740458015267,0.253393665158371,0,1,0,NaN,NaN,0.121999493948551,-1.71364342123156,0,344.12618147158
G0,101,73,1e-06,4872,3,60,131,25,0.190839694656489,146,2002586,7.29057328873766e-05,72.9057328873766,25,29,106,0.462962962962963,0.190839694656489,0.27027027027027,0.763431709193181,0.236568290806819,0,7.57218912872621,9.41659583724427,0.121999493948551,-1.71364342123156,3971.04874908577,4559.14879226541
G0-L1,101,73,1e-06,4872,2,60,131,5,0.0381679389312977,7,412979,1.69500144075122e-05,16.9500144075122,5,3,126,0.625,0.0381679389312977,0.0719424460431655,0.95379305989623,0.0462069401037703,0,5.4595966231293,8.6447614459726,0.121999493948551,-1.71364342123156,56.9987358177381,423.581685387029
GenGamma,101,73,1e-06,4872,3,60,131,101,0.770992366412214,45023,9276358,0.00485352117716888,4853.52117716889,101,20558,30,0.00488891040224599,0.770992366412214,0.00971620971620971,0.010542675424495,0.989457324575505,0,0.355908769702781,0.238828690570502,0.121999493948551,-1.71364342123156,221.371160812243,1616.95838143062
GenGamma-exact,101,73,1e-06,4872,3,60,131,80,0.610687022900763,11363,5517157,0.00205957524862896,2059.57524862896,80,3742,51,0.0209314495028781,0.610687022900763,0.0404755881608905,0.393872112731485,0.606127887268515,0,0.727336159068412,0.943213129421797,0.121999493948551,-1.71364342123156,376.189382470942,1247.12849211756
K,101,73,1e-06,4872,2,60,131,5,0.0381679389312977,27,412979,6.53786270004044e-05,65.3786270004044,5,5,126,0.5,0.0381679389312977,0.0709219858156028,0.95379305989623,0.0462069401037703,0,NaN,NaN,0.121999493948551,-1.71364342123156,38.092995672987,371.264772068032
Lognormal,101,73,1e-06,4872,2,60,131,31,0.236641221374046,3849,9394273,0.000409717707799209,409.717707799209,31,65,100,0.322916666666667,0.236641221374046,0.273127753303965,0,1,0,0.349280952283827,0.0275179191837349,0.121999493948551,-1.71364342123156,10.7959271964998,341.0905629049
Weibull,101,73,1e-06,4872,2,60,131,94,0.717557251908397,11876,9394273,0.00126417446033344,1264.17446033344,94,1039,37,0.0829655781112092,0.717557251908397,0.14873417721519,0,1,0,3.67204140537321,0.259255347858181,0.121999493948551,-1.71364342123156,14.0904571142837,344.585918155927
BurrXII,111,79,1e-06,6080,3,60,131,32,0.244274809160305,257,3859289,6.65925770264937e-05,66.5925770264937,32,74,99,0.30188679245283,0.244274809160305,0.270042194092827,0.56489770759086,0.43510229240914,0,2.33768012169608,1.86502723769218,0.122105913185441,-1.66675273509677,369.547656176128,764.745875232191
CA-CFAR,111,79,1e-06,6080,0,60,131,28,0.213740458015267,1118,9394273,0.000119008676882181,119.008676882181,28,55,103,0.337349397590361,0.213740458015267,0.261682242990654,0,1,0,NaN,NaN,0.122105913185441,-1.66675273509677,0,383.300259462669
G0,111,79,1e-06,6080,3,60,131,24,0.183206106870229,189,2026817,9.32496619083025e-05,93.2496619083025,24,27,107,0.470588235294118,0.183206106870229,0.263736263736264,0.760960150690471,0.239039849309529,0,8.92712840317517,10.9335055634609,0.122105913185441,-1.66675273509677,3894.06844392822,4528.26891704216
G0-L1,111,79,1e-06,6080,2,60,131,8,0.0610687022900763,17,421447,4.03372191521117e-05,40.3372191521117,8,3,123,0.727272727272727,0.0610687022900763,0.112676056338028,0.953050799099605,0.046949200900395,0,5.60859887716676,8.86349939090273,0.122105913185441,-1.66675273509677,54.2904648327338,464.677178946024
GenGamma,111,79,1e-06,6080,3,60,131,94,0.717557251908397,45547,9278120,0.00490907640772053,4909.07640772053,94,20511,37,0.0045619995146809,0.717557251908397,0.00906635802469136,0.0103523816713669,0.989647618328633,0,0.3843731745447,0.242651052429765,0.122105913185441,-1.66675273509677,218.757602075202,1659.91675724403
GenGamma-exact,111,79,1e-06,6080,3,60,131,68,0.519083969465649,11180,5534782,0.00201995308938997,2019.95308938997,68,3580,63,0.018640350877193,0.519083969465649,0.0359883567081238,0.391597251149153,0.608402748850847,0,0.780080351316417,1.03294707017769,0.122105913185441,-1.66675273509677,368.317853263942,1295.65429415762
K,111,79,1e-06,6080,2,60,131,8,0.0610687022900763,29,421447,6.88105503183081e-05,68.8105503183081,8,6,123,0.571428571428571,0.0610687022900763,0.110344827586207,0.953050799099605,0.046949200900395,0,NaN,NaN,0.122105913185441,-1.66675273509677,39.9777642063431,415.985315804754
Lognormal,111,79,1e-06,6080,2,60,131,29,0.221374045801527,3800,9394273,0.000404501764000258,404.501764000258,29,62,102,0.318681318681319,0.221374045801527,0.261261261261261,0,1,0,0.349433273836101,0.0295591232809109,0.122105913185441,-1.66675273509677,11.9195546100628,385.195669471002
Weibull,111,79,1e-06,6080,2,60,131,96,0.732824427480916,12485,9394273,0.00132900119040611,1329.00119040611,96,1026,35,0.0855614973262032,0.732824427480916,0.153232242617717,0,1,0,3.67044036366554,0.25592168585006,0.122105913185441,-1.66675273509677,14.7072049651063,388.313143136992
BurrXII,121,87,1e-06,7072,3,60,131,34,0.259541984732824,306,3887475,7.87143325680551e-05,78.7143325680551,34,69,97,0.330097087378641,0.259541984732824,0.290598290598291,0.561880089325399,0.438119910674601,0,2.37975841659621,1.67800989732412,0.122238018515087,-1.62492647775301,369.137153217163,740.708874105942
CA-CFAR,121,87,1e-06,7072,0,60,131,28,0.213740458015267,1210,9394273,0.000128801877484293,128.801877484293,28,68,103,0.291666666666667,0.213740458015267,0.246696035242291,0,1,0,NaN,NaN,0.122238018515087,-1.62492647775301,0,360.275977239518
G0,121,87,1e-06,7072,3,60,131,20,0.152671755725191,212,2054272,0.000103199576297589,103.199576297589,20,27,111,0.425531914893617,0.152671755725191,0.224719101123596,0.75822991772793,0.24177008227207,0,9.30893323789685,11.0894278371196,0.122238018515087,-1.62492647775301,4029.65288091149,4639.80274679042
G0-L1,121,87,1e-06,7072,2,60,131,8,0.0610687022900763,22,432383,5.08808163133148e-05,50.8808163133148,8,5,123,0.615384615384615,0.0610687022900763,0.111111111111111,0.95201943751904,0.0479805624809597,0,7.19740082703582,10.7394444761343,0.122238018515087,-1.62492647775301,53.3190635626847,444.406219739281
GenGamma,121,87,1e-06,7072,3,60,131,93,0.709923664122137,46289,9274474,0.00499101081096351,4991.01081096351,93,20626,38,0.00448863362131377,0.709923664122137,0.00892086330935252,0.0106055923006386,0.989394407699361,0,0.411485766493435,0.255365909888112,0.122238018515087,-1.62492647775301,218.653767076941,1643.04245698862
GenGamma-exact,121,87,1e-06,7072,3,60,131,66,0.50381679389313,10384,5559120,0.00186792154153895,1867.92154153895,66,3360,65,0.0192644483362522,0.50381679389313,0.0371099240933371,0.388801941958797,0.611198058041203,0,0.766318844325909,1.28635254872931,0.122238018515087,-1.62492647775301,375.822808103208,1267.55327941029
K,121,87,1e-06,7072,2,60,131,8,0.0610687022900763,22,432383,5.08808163133148e-05,50.8808163133148,8,5,123,0.615384615384615,0.0610687022900763,0.111111111111111,0.95201943751904,0.0479805624809597,0,NaN,NaN,0.122238018515087,-1.62492647775301,37.2496769849445,390.516656612917
Lognormal,121,87,1e-06,7072,2,60,131,27,0.206106870229008,3987,9394273,0.000424407508702376,424.407508702376,27,64,104,0.296703296703297,0.206106870229008,0.243243243243243,0,1,0,0.349622384020403,0.0291561274138493,0.122238018515087,-1.62492647775301,11.7247313599691,362.151883078172
Weibull,121,87,1e-06,7072,2,60,131,95,0.725190839694656,13570,9394273,0.00144449708881145,1444.49708881145,95,1033,36,0.0842198581560284,0.725190839694656,0.150913423351867,0,1,0,3.66845215609832,0.256139453812358,0.122238018515087,-1.62492647775301,13.3202036464163,364.007619004821
BurrXII,131,93,1e-06,8512,3,60,131,32,0.244274809160305,258,3908244,6.60143020753054e-05,66.0143020753054,32,60,99,0.347826086956522,0.244274809160305,0.286995515695067,0.559873110098188,0.440126889901812,0,2.33949289452107,1.69436375737179,0.122603251139957,-1.58583249246445,365.350161218866,734.198319853611
CA-CFAR,131,93,1e-06,8512,0,60,131,28,0.213740458015267,1313,9394273,0.000139766004245352,139.766004245352,28,62,103,0.311111111111111,0.213740458015267,0.253393665158371,0,1,0,NaN,NaN,0.122603251139957,-1.58583249246445,0,356.180465684676
G0,131,93,1e-06,8512,3,60,131,19,0.145038167938931,302,2079751,0.000145209690967813,145.209690967813,19,31,112,0.38,0.145038167938931,0.209944751381215,0.755637464333968,0.244362535666032,0,9.84770723172429,10.7290514659566,0.122603251139957,-1.58583249246445,3808.12171309231,4425.19165837349
G0-L1,131,93,1e-06,8512,2,60,131,6,0.0458015267175573,12,441816,2.71606279537183e-05,27.1606279537183,6,4,125,0.6,0.0458015267175573,0.0851063829787234,0.951225618783861,0.0487743812161387,0,6.12742903918777,8.50289478645439,0.122603251139957,-1.58583249246445,58.1529561715822,446.353786497893
GenGamma,131,93,1e-06,8512,3,60,131,92,0.702290076335878,46594,9271450,0.00502553538011854,5025.53538011854,92,20721,39,0.00442031422668525,0.702290076335878,0.00878533231474408,0.0107534497336226,0.989246550266378,0,0.438083064652002,0.289899989641408,0.122603251139957,-1.58583249246445,215.673082654302,1611.0699425766
GenGamma-exact,131,93,1e-06,8512,3,60,131,63,0.480916030534351,10421,5581254,0.00186714311873282,1867.14311873282,63,3400,68,0.0181923187987294,0.480916030534351,0.0350584307178631,0.386251974062586,0.613748025937414,0,0.744669723005848,1.30845958933356,0.122603251139957,-1.58583249246445,371.302428118293,1263.11764634291
K,131,93,1e-06,8512,2,60,131,7,0.0534351145038168,21,441816,4.7531098919007e-05,47.531098919007,7,7,124,0.5,0.0534351145038168,0.096551724137931,0.951225618783861,0.0487743812161387,0,NaN,NaN,0.122603251139957,-1.58583249246445,39.8836968962573,389.053500613575
